Time_Index,Arizona_Solar,BTM_Solar,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test
1524,0.278,0.676,0.869,0.801,0.881,1,0.85,0.19,0.23,0.81,0.91,0.05,0.585,0.24,0.833,0.697,0.843,0.089,0.082,0.919,0.749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991,0.362,0.833,0.24
1525,0.26,0.775,0.71,0.801,0.881,1,0.85,0.25,0.268,0.81,0.877,0.054,0.568,0.273,0.761,0.894,0.843,0.048,0.457,0.89,0.717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968,0.473,0.761,0.273
1526,0.26,0.813,0.201,0.801,0.881,1,0.85,0.35,0.303,0.81,0.939,0.056,0.564,0.341,0.525,0.809,0.843,0.045,0.756,0.875,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982,0.942,0.525,0.341
1527,0.185,0.795,0.668,0.801,0.881,1,0.85,0.46,0.361,0.81,0.941,0.052,0.568,0.415,0.669,0.542,0.843,0.086,0.887,0.891,0.837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969,0.838,0.669,0.415
1528,0.205,0.72,0.84,0.801,0.881,1,0.85,0.54,0.375,0.81,0.806,0.055,0.544,0.492,0.61,0.572,0.843,0.107,0.808,0.905,0.808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.931,0.227,0.61,0.492
1529,0.076,0.586,0.886,0.801,0.881,1,0.85,0.57,0.406,0.81,0.566,0.07,0.482,0.544,0.376,0.882,0.843,0.151,0.789,0.821,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.953,0.531,0.376,0.544
1530,0.001,0.405,0.836,0.801,0.881,1,0.85,0.57,0.409,0.81,0.2,0.126,0.389,0.539,0.027,0.577,0.843,0.529,0.805,0.434,0.91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.909,0.743,0.027,0.539
1531,0,0.181,0.509,0.801,0.881,1,0.85,0.56,0.529,0.81,0,0.222,0.417,0.499,0,0.116,0.843,0.749,0.792,0.023,0.91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.393,0.709,0,0.499
1532,0,0.009,0.018,0.801,0.881,1,0.85,0.56,0.49,0.81,0,0.294,0.405,0.523,0,0.053,0.843,0.815,0.804,0,0.827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015,0.064,0,0.523
1533,0,0,0,0.801,0.881,1,0.85,0.53,0.449,0.81,0,0.366,0.387,0.539,0,0,0.843,0.884,0.757,0,0.804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.539
1534,0,0,0,0.801,0.881,1,0.85,0.52,0.295,0.81,0,0.419,0.348,0.442,0,0,0.843,0.569,0.832,0,0.671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.442
1535,0,0,0,0.801,0.881,1,0.85,0.53,0.351,0.81,0,0.486,0.43,0.356,0,0,0.843,0.401,0.636,0,0.714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.356
1536,0,0,0,0.801,0.881,1,0.85,0.56,0.451,0.81,0,0.532,0.472,0.236,0,0,0.843,0.24,0.315,0,0.745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.236
1537,0,0,0,0.801,0.881,1,0.85,0.58,0.498,0.81,0,0.537,0.519,0.136,0,0,0.843,0.079,0.222,0,0.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.136
1538,0,0,0,0.801,0.881,1,0.85,0.61,0.62,0.81,0,0.549,0.496,0.031,0,0,0.843,0.036,0.302,0,0.881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.031
1539,0,0,0,0.801,0.881,1,0.85,0.62,0.707,0.81,0,0.551,0.53,0.005,0,0,0.843,0.122,0.679,0,0.966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.005
1540,0,0,0,0.801,0.881,1,0.85,0.62,0.726,0.81,0,0.551,0.585,0.007,0,0,0.843,0.666,0.231,0,0.942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.007
1541,0,0,0,0.801,0.881,1,0.85,0.6,0.763,0.81,0,0.545,0.648,0.039,0,0,0.843,0.681,0.127,0,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.039
1542,0.077,0,0,0.801,0.881,1,0.85,0.56,0.815,0.81,0,0.532,0.654,0.074,0.016,0,0.843,0.647,0.234,0,0.811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.016,0.074
1543,0.348,0,0,0.801,0.881,1,0.85,0.54,0.775,0.81,0.259,0.5,0.665,0.106,0.428,0,0.843,0.695,0.098,0,0.786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.428,0.106
1544,0.561,0,0,0.801,0.881,1,0.85,0.53,0.701,0.81,0.661,0.376,0.648,0.056,0.726,0,0.843,0.641,0.058,0.172,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.726,0.056
1545,0.694,0.061,0.075,0.801,0.881,1,0.85,0.54,0.666,0.81,0.861,0.163,0.608,0.003,0.884,0.262,0.843,0.656,0.108,0.763,0.915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.279,0.2,0.884,0.003
1546,0.803,0.272,0.784,0.801,0.881,1,0.85,0.55,0.613,0.81,0.946,0.087,0.618,0,0.97,0.843,0.843,0.511,0.169,0.92,0.955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929,0.844,0.97,0
1547,0.824,0.482,0.914,0.801,0.881,1,0.85,0.59,0.568,0.81,0.992,0.048,0.615,0,0.994,0.907,0.843,0.656,0.416,0.938,0.961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.001,0.966,0.994,0
1548,0.738,0.615,0.909,0.801,0.881,1,0.85,0.64,0.525,0.81,0.997,0.04,0.652,0,0.995,0.907,0.843,0.346,0.473,0.913,0.974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.977,0.966,0.995,0
1549,0.654,0.707,0.883,0.801,0.881,1,0.85,0.74,0.527,0.81,0.975,0.056,0.699,0,0.976,0.907,0.843,0.233,0.701,0.89,0.974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.923,0.95,0.976,0
1550,0.667,0.673,0.863,0.801,0.881,1,0.85,0.86,0.511,0.81,0.969,0.09,0.731,0,0.951,0.907,0.843,0.126,0.895,0.867,0.963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.907,0.911,0.951,0
1551,0.677,0.68,0.854,0.801,0.881,1,0.85,1,0.473,0.81,0.924,0.138,0.775,0,0.867,0.907,0.843,0.122,0.895,0.86,0.931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.937,0.907,0.867,0
1552,0.501,0.597,0.862,0.801,0.881,1,0.85,1,0.479,0.81,0.82,0.19,0.814,0,0.707,0.907,0.843,0.204,0.895,0.9,0.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.91,0.707,0
1553,0.208,0.492,0.897,0.801,0.881,1,0.85,1,0.493,0.81,0.521,0.196,0.782,0,0.395,0.907,0.843,0.312,0.894,0.811,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.004,0.953,0.395,0
1554,0.002,0.339,0.876,0.801,0.881,1,0.85,1,0.516,0.81,0.176,0.231,0.733,0,0.028,0.88,0.843,0.676,0.827,0.415,0.722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.872,0.908,0.028,0
1555,0,0.157,0.496,0.801,0.881,1,0.85,1,0.518,0.81,0,0.291,0.702,0,0,0.482,0.843,0.991,0.391,0.017,0.622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.389,0.681,0,0
1556,0,0.005,0.016,0.801,0.881,1,0.85,1,0.513,0.81,0,0.328,0.728,0,0,0.062,0.843,0.99,0.466,0,0.554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009,0.058,0,0
1557,0,0,0,0.801,0.881,1,0.85,1,0.459,0.81,0,0.333,0.784,0,0,0,0.843,0.976,0.232,0,0.578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1558,0,0,0,0.801,0.881,1,0.85,1,0.355,0.81,0,0.368,0.779,0,0,0,0.843,0.368,0.142,0,0.608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1559,0,0,0,0.801,0.881,1,0.85,1,0.223,0.81,0,0.405,0.787,0,0,0,0.843,0.571,0.004,0,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1560,0,0,0,0.801,0.881,1,0.85,1,0.193,0.81,0,0.361,0.789,0,0,0,0.843,0.964,0.004,0,0.641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1561,0,0,0,0.801,0.881,1,0.85,1,0.209,0.81,0,0.333,0.773,0,0,0,0.843,0.985,0.004,0,0.745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1562,0,0,0,0.801,0.881,1,0.85,1,0.224,0.81,0,0.311,0.769,0,0,0,0.843,0.984,0.115,0,0.697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1563,0,0,0,0.801,0.881,0.88,0.85,1,0.168,0.81,0,0.298,0.748,0,0,0,0.843,0.983,0.273,0,0.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1564,0,0,0,0.801,0.881,0.75,0.85,1,0.086,0.81,0,0.272,0.725,0,0,0,0.843,0.983,0.105,0,0.566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1565,0,0,0,0.801,0.881,0.71,0.85,1,0.047,0.81,0,0.251,0.69,0,0,0,0.843,0.982,0.251,0,0.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1566,0.084,0,0,0.801,0.881,0.72,0.85,1,0.036,0.81,0,0.257,0.613,0,0.012,0,0.843,0.98,0.789,0,0.516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.012,0
1567,0.425,0,0,0.801,0.881,0.69,0.85,1,0.029,0.81,0.209,0.257,0.516,0,0.386,0,0.843,0.692,0.743,0,0.543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.386,0
1568,0.701,0,0,0.801,0.881,0.65,0.85,1,0.015,0.81,0.56,0.214,0.435,0.001,0.68,0,0.843,0.25,0.479,0.165,0.613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.68,0.001
1569,0.817,0.064,0.248,0.801,0.881,0.58,0.85,1,0.007,0.81,0.77,0.189,0.413,0.011,0.815,0.262,0.843,0.177,0.66,0.716,0.746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.303,0.206,0.815,0.011
1570,0.89,0.245,0.86,0.801,0.881,0.58,0.85,1,0.031,0.81,0.848,0.275,0.46,0.041,0.929,0.827,0.843,0.46,0.795,0.885,0.799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.935,0.848,0.929,0.041
1571,0.888,0.493,0.904,0.801,0.881,0.61,0.85,1,0.074,0.81,0.87,0.298,0.509,0.083,0.977,0.907,0.843,0.639,0.852,0.921,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.977,0.083
1572,0.837,0.655,0.894,0.801,0.881,0.62,0.85,1,0.149,0.81,0.884,0.31,0.574,0.143,0.983,0.907,0.843,0.331,0.743,0.914,0.823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.983,0.143
1573,0.589,0.756,0.872,0.801,0.881,0.72,0.85,1,0.237,0.81,0.855,0.336,0.645,0.241,0.937,0.907,0.843,0.188,0.532,0.862,0.819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.01,0.939,0.937,0.241
1574,0.655,0.809,0.849,0.801,0.881,0.92,0.85,1,0.303,0.81,0.96,0.364,0.691,0.282,0.921,0.897,0.843,0.138,0.777,0.839,0.811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992,0.895,0.921,0.282
1575,0.68,0.791,0.828,0.801,0.881,1,0.85,1,0.34,0.81,0.885,0.385,0.687,0.314,0.81,0.896,0.843,0.361,0.806,0.861,0.772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.004,0.895,0.81,0.314
1576,0.593,0.708,0.842,0.801,0.881,1,0.85,1,0.373,0.81,0.761,0.428,0.695,0.376,0.688,0.902,0.843,0.767,0.843,0.893,0.711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.021,0.905,0.688,0.376
1577,0.146,0.569,0.886,0.801,0.881,1,0.85,1,0.377,0.81,0.532,0.461,0.678,0.417,0.359,0.903,0.843,0.641,0.893,0.81,0.515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.946,0.359,0.417
1578,0.001,0.354,0.868,0.801,0.881,1,0.85,1,0.46,0.81,0.166,0.43,0.643,0.486,0.022,0.849,0.843,0.532,0.749,0.41,0.355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962,0.921,0.022,0.486
1579,0,0.17,0.447,0.801,0.881,1,0.85,1,0.464,0.81,0,0.471,0.576,0.602,0,0.451,0.843,0.189,0.637,0.017,0.277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.418,0.711,0,0.602
1580,0,0.005,0.008,0.801,0.881,1,0.85,1,0.415,0.81,0,0.457,0.526,0.745,0,0.052,0.843,0.052,0.338,0,0.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013,0.06,0,0.745
1581,0,0,0,0.801,0.881,1,0.85,1,0.406,0.81,0,0.419,0.437,0.779,0,0,0.843,0,0.639,0,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.779
1582,0,0,0,0.801,0.881,1,0.85,1,0.415,0.81,0,0.402,0.406,0.832,0,0,0.843,0,0.801,0,0.302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.832
1583,0,0,0,0.801,0.881,1,0.85,1,0.488,0.81,0,0.366,0.361,0.809,0,0,0.843,0,0.865,0,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.809
1584,0,0,0,0.801,0.881,1,0.85,1,0.569,0.81,0,0.329,0.318,0.848,0,0,0.843,0,0.536,0,0.484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.848
1585,0,0,0,0.801,0.881,1,0.85,1,0.647,0.81,0,0.277,0.347,0.817,0,0,0.843,0,0.188,0,0.563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.817
1586,0,0,0,0.801,0.881,1,0.85,1,0.714,0.81,0,0.243,0.428,0.78,0,0,0.843,0.004,0.328,0,0.549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.78
1587,0,0,0,0.801,0.881,1,0.85,1,0.772,0.81,0,0.209,0.426,0.799,0,0,0.843,0,0.483,0,0.565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.799
1588,0,0,0,0.801,0.881,1,0.85,1,0.801,0.81,0,0.203,0.338,0.832,0,0,0.843,0.141,0.723,0,0.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.832
1589,0,0,0,0.801,0.881,1,0.85,1,0.763,0.81,0,0.226,0.299,0.865,0,0,0.843,0.856,0.868,0,0.533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.865
1590,0.077,0,0,0.801,0.881,1,0.85,1,0.705,0.81,0,0.23,0.346,0.853,0.013,0,0.843,0.907,0.761,0,0.497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.013,0.853
1591,0.418,0,0,0.801,0.881,1,0.85,1,0.613,0.81,0.084,0.217,0.274,0.832,0.417,0,0.843,0.538,0.805,0,0.424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.417,0.832
1592,0.651,0,0,0.801,0.881,0.89,0.85,1,0.488,0.81,0.355,0.14,0.154,0.808,0.712,0,0.843,0.447,0.86,0.164,0.317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.712,0.808
1593,0.769,0.046,0.075,0.801,0.881,0.74,0.85,1,0.535,0.81,0.71,0.093,0.095,0.805,0.866,0.25,0.843,0.375,0.821,0.752,0.301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29,0.041,0.866,0.805
1594,0.808,0.265,0.672,0.801,0.881,0.75,0.85,1,0.52,0.81,0.839,0.081,0.051,0.804,0.938,0.808,0.843,0.766,0.842,0.894,0.248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938,0.75,0.938,0.804
1595,0.731,0.452,0.667,0.801,0.881,0.91,0.85,1,0.483,0.81,0.796,0.128,0.025,0.807,0.935,0.907,0.843,0.66,0.856,0.856,0.199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.723,0.935,0.807
1596,0.703,0.647,0.851,0.801,0.881,0.97,0.85,1,0.444,0.81,0.724,0.195,0.019,0.77,0.932,0.907,0.843,0.741,0.889,0.876,0.176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.975,0.794,0.932,0.77
1597,0.678,0.763,0.864,0.801,0.881,1,0.85,1,0.396,0.81,0.458,0.261,0.02,0.749,0.886,0.899,0.843,0.575,0.864,0.885,0.243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.958,0.794,0.886,0.749
1598,0.715,0.784,0.842,0.801,0.881,1,0.85,1,0.352,0.81,0.465,0.315,0.038,0.744,0.89,0.884,0.843,0.658,0.89,0.869,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.936,0.889,0.89,0.744
1599,0.669,0.767,0.829,0.801,0.881,1,0.85,1,0.318,0.81,0.354,0.418,0.045,0.765,0.819,0.891,0.843,0.682,0.895,0.869,0.579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,0.914,0.819,0.765
1600,0.605,0.688,0.824,0.801,0.881,1,0.85,1,0.277,0.81,0.354,0.516,0.046,0.82,0.684,0.901,0.843,0.868,0.895,0.908,0.706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.913,0.916,0.684,0.82
1601,0.158,0.564,0.665,0.801,0.881,1,0.85,1,0.2,0.81,0.215,0.536,0.059,0.912,0.316,0.793,0.843,0.736,0.695,0.821,0.683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964,0.929,0.316,0.912
1602,0.001,0.38,0.437,0.801,0.881,1,0.85,1,0.181,0.81,0.037,0.546,0.031,0.929,0.014,0.644,0.843,0.837,0.368,0.397,0.738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.902,0.569,0.014,0.929
