Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
2666,0,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0,0,0.1334327,0.1334327,0.320758337,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0,0.160016609,0.985933292,0.65,0,0,1,0,0.65,0,0.320758337,0,0,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0,0,0.859523365,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0,0,0.198089649,0.198089649,0,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0,0,0.273352934,0.273352934,0.215570899,0.65,0,0.33040304,0.65,0.65,0,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0,0,0.350570179,0.350570179,0,0,0.144660478,0,0,0,0.65,0.212993643,0.499210734
2667,0,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0,0,0.069385004,0.069385004,0.254394543,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0,0.120630678,0.985933292,0.65,0.022896938,0,1,0,0.65,0,0.254394543,0,0,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0,0,0.832236909,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0,0,0.175860137,0.175860137,0,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0,0,0.281390545,0.281390545,0.283645919,0.65,0,0.393942086,0.65,0.65,0,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0,0,0.360433951,0.360433951,0,0,0.216990716,0,0,0,0.65,0.212993643,0.529163378
2668,0,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0,0,0.021349232,0.021349232,0.176970117,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0,0.089231743,0.985933292,0.65,0.057242346,0,1,0,0.65,0,0.176970117,0,0,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0,0,0.873166593,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0,0,0.166705901,0.166705901,0.012001233,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0,0,0.286076375,0.286076375,0.374412613,0.65,0,0.444773323,0.65,0.65,0,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0,0,0.404056463,0.404056463,0,0,0.325486074,0,0,0,0.65,0.226305745,0.529163378
2669,0,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0,0,0.018412112,0.018412112,0.132727588,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0,0.078491207,0.985933292,0.65,0.068690815,0,1,0,0.65,0,0.132727588,0,0,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0,0,0.968669189,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0,0,0.19677749,0.19677749,0.036003698,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0,0,0.284387268,0.284387268,0.397104287,0.65,0,0.48289675,0.65,0.65,0,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0,0,0.461998481,0.461998481,0.036285757,0,0.470146552,0,0,0,0.65,0.279554156,0.489226519
2670,0,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0,0,0.042961593,0.042961593,0.121666955,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.062051278,0.078741662,0.926777294,0.65,0.12593316,0.002289387,1,0.012204627,0.65,0.088772216,0.121666955,0.06188418,0.115059963,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.051269864,0.051269864,1,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.043617469,0.043617469,0.243629274,0.243629274,0.060006163,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0,0,0.318693595,0.318693595,0.238262572,0.65,0,0.521020178,0.65,0.65,0.088772216,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.023000615,0.023000615,0.505900568,0.505900568,0.084666766,0.126252551,0.55453183,0.051184284,0.147834198,0,0.65,0.346114669,0.369415943
2671,0,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.010562538,0.010562538,0.073648446,0.073648446,0.099545691,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.346799088,0.076406927,0.867621297,0.65,0.217520913,0.109890561,1,0.146455519,0.65,0.519951553,0.099545691,0.495073442,0.421886533,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.321461788,0.321461788,0.764020769,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.166070997,0.166070997,0.187407134,0.187407134,0.060006163,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.032045435,0.032045435,0.292125544,0.292125544,0.192879225,0.65,0.037831737,0.470188941,0.65,0.65,0.519951553,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.094209708,0.094209708,0.34767832,0.34767832,0.145143027,0.606012246,0.470146552,0.396678203,0.443502595,0,0.65,0.266242053,0.129794791
2672,0.170330817,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.212222695,0.212222695,0.055236334,0.055236334,0.044242529,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.667992371,0.05678635,0.788746633,0.65,0.160278568,0.27701579,1,0.378343425,0.65,0.849676928,0.044242529,0.854001688,0.830988625,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.594129035,0.594129035,0.600302032,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.406416074,0.406416074,0.16866642,0.16866642,0.072007395,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.18368046,0.18368046,0.165168698,0.165168698,0.192879225,0.65,0.668360686,0.33040304,0.65,0.65,0.849676928,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.290396571,0.290396571,0.234887087,0.234887087,0.108857271,0.909018369,0.180825597,0.818948547,0.825407607,0,0.65,0.239617848,0.039936859
2673,0.69442564,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.697786449,0.697786449,0.079785816,0.079785816,0,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.826955611,0.10138159,0.64085664,0.65,0.103036222,0.463028459,1,0.598026704,0.65,0.963812635,0,0.952064312,0.958833029,0.996477056,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.80849622,0.80849622,0.682161401,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.757862224,0.757862224,0.340821639,0.340821639,0.108011093,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.595327852,0.595327852,0.119039642,0.119039642,0.136150041,0.65,0.781855897,0.203324947,0.65,0.65,0.963812635,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.732986124,0.732986124,0.25395064,0.25395064,0.15723828,0.971173472,0.084385279,0.959705329,0.947655117,0.078638136,0.65,0.452611491,0
2674,0.93026831,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.913335885,0.913335885,0.098197928,0.098197928,0.066363794,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.910409498,0.209075659,0.463388647,0.65,0.091587753,0.570629634,1,0.75668685,0.65,0.975518861,0.066363794,0.952064312,0.983418491,0.847005497,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.914323888,0.914323888,0.504799436,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.921241938,0.921241938,0.404021376,0.404021376,0.168017255,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.769570831,0.769570831,0.108106591,0.108106591,0.102112531,0.65,0.756634739,0.101662474,0.65,0.65,0.975518861,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.933104054,0.933104054,0.23522782,0.23522782,0.193524037,0.971173472,0.156715517,0.984313158,0.947655117,0.235914406,0.65,0.479235696,0
2675,1,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.982636437,0.982636437,0.109672606,0.109672606,0.099545691,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.948823511,0.321308332,0.325357986,0.65,0.114484691,0.674224382,1,0.866528489,0.65,0.975518861,0.099545691,0.952064312,0.983418491,0.697533939,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.971326571,0.971326571,0.40929684,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.985256153,0.985256153,0.519522214,0.519522214,0.24002465,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.874920031,0.874920031,0.099739392,0.099739392,0.090766694,0.65,0.580086633,0.139785901,0.65,0.65,0.975518861,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.999597349,0.999597349,0.228491798,0.228491798,0.205619289,0.971173472,0.253155836,0.984313158,0.947655117,0.458722457,0.65,0.559108312,0.019968429
2676,1,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.999455542,0.999455542,0.139559396,0.139559396,0.121666955,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.960014103,0.427315998,0.226764657,0.65,0.183175506,0.727452623,0.965128698,0.915346996,0.65,0.975518861,0.121666955,0.952064312,0.983418491,0.558027151,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.98321176,0.98321176,0.382010384,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.985256153,0.985256153,0.621947776,0.621947776,0.300030813,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.873446562,0.873446562,0.116635516,0.116635516,0.079420857,0.65,0.453980843,0.190617138,0.65,0.65,0.975518861,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.999597349,0.999597349,0.242854988,0.242854988,0.254000298,0.971173472,0.409871353,0.984313158,0.947655117,0.681530507,0.65,0.625668825,0.039936859
2677,1,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.999455542,0.999455542,0.193195606,0.193195606,0.14378822,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.960014103,0.518862903,0.147889994,0.65,0.26331479,0.729742009,0.891694993,0.915346996,0.65,0.975518861,0.14378822,0.952064312,0.983418491,0.458379446,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.98321176,0.98321176,0.395653612,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.985256153,0.985256153,0.688852432,0.688852432,0.312032045,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.887323521,0.887323521,0.146458458,0.146458458,0.090766694,0.65,0.819687634,0.216032757,0.65,0.65,0.975518861,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.999597349,0.999597349,0.292138904,0.292138904,0.338667064,0.971173472,0.57864191,0.984313158,0.947655117,0.812594067,0.65,0.65229303,0.049921073
2678,1,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.999455542,0.999455542,0.229219766,0.229219766,0.154848852,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.925852782,0.588623093,0.078874663,0.65,0.320557135,0.652475208,0.7867897,0.842119236,0.65,0.975518861,0.154848852,0.952064312,0.983418491,0.408555593,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.944578095,0.944578095,0.463869752,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.985256153,0.985256153,0.738976893,0.738976893,0.28802958,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.861027276,0.861027276,0.158132721,0.158132721,0.113458368,0.65,0.769245318,0.254156184,0.65,0.65,0.975518861,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.999597349,0.999597349,0.360923208,0.360923208,0.399143325,0.971173472,0.687137268,0.984313158,0.947655117,0.904338558,0.65,0.665605133,0.059905288
2679,1,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.994703194,0.994703194,0.253769248,0.253769248,0.199091382,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.876229197,0.643284662,0.039437332,0.65,0.377799481,0.570057287,0.639922289,0.732277597,0.65,0.975518861,0.199091382,0.952064312,0.983418491,0.398590822,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.882406975,0.882406975,0.54572912,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.946083997,0.946083997,0.791061874,0.791061874,0.276028348,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.855060179,0.855060179,0.124655054,0.124655054,0.147495878,0.65,0.945793424,0.254156184,0.65,0.65,0.975518861,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.999507533,0.999507533,0.431262652,0.431262652,0.447524334,0.971173472,0.759467507,0.984313158,0.947655117,0.943657626,0.65,0.692229338,0.059905288
2680,1,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.984820909,0.984820909,0.279118793,0.279118793,0.331818969,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.79813574,0.692194766,0,0.65,0.446490295,0.469896619,0.493054879,0.549208197,0.65,0.887722163,0.331818969,0.928262704,0.958833029,0.398590822,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.765001259,0.765001259,0.641231716,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.888674991,0.888674991,0.847067894,0.847067894,0.276028348,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.806777354,0.806777354,0.083999622,0.083999622,0.181533388,0.65,0.907961687,0.228740566,0.65,0.65,0.887722163,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.973422158,0.973422158,0.493983664,0.493983664,0.508000596,0.896393114,0.783577586,0.959705329,0.947655117,0.943657626,0.65,0.745477749,0.059905288
2681,0.982677792,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.951551364,0.951551364,0.310605707,0.310605707,0.597274145,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.621523488,0.715750191,0,0.65,0.503732641,0.28388395,0.430111703,0.329524919,0.65,0.68481424,0.597274145,0.779740672,0.805419744,0.35873174,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.572691848,0.572691848,0.750377541,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.784872542,0.784872542,0.85839877,0.85839877,0.28802958,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.712861627,0.712861627,0.06853119,0.06853119,0.181533388,0.65,0.794466476,0.216032757,0.65,0.65,0.68481424,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.916765397,0.916765397,0.513641315,0.513641315,0.58057211,0.694389032,0.771522547,0.818948547,0.800768574,0.838806778,0.65,0.772101954,0.109826361
2682,0.890961198,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.841268548,0.841268548,0.34422968,0.34422968,0.774244261,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.23210555,0.66396875,0,0.65,0.480835703,0.097871281,0.388149585,0.10984164,0.65,0.202907923,0.774244261,0.284667229,0.31961101,0.288978346,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.250522825,0.250522825,1,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.565742997,0.565742997,0.742897932,0.742897932,0.276028348,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.610786498,0.610786498,0.085485232,0.085485232,0.192879225,0.65,0.453980843,0.228740566,0.65,0.65,0.202907923,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.767126698,0.767126698,0.48920467,0.48920467,0.604762614,0.202004082,0.687137268,0.37108606,0.32030743,0.57667966,0.65,0.692229338,0.289542226
2683,0.602709046,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.542900811,0.542900811,0.465650769,0.465650769,0.86272932,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0.002755559,0.710515287,0,0.65,0.480835703,0.00515112,0.325206409,0,0.65,0,0.86272932,0,0,0.189330641,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.088765035,0.088765035,1,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.317219716,0.317219716,0.698006668,0.698006668,0.312032045,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.380801602,0.380801602,0.120026361,0.120026361,0.238262572,0.65,0.075663474,0.279571803,0.65,0.65,0,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.487271637,0.487271637,0.499033496,0.499033496,0.665238876,0,0.771522547,0,0,0.458722457,0.65,0.638980928,0.409352802
2684,0.131023706,0.89,0.89,0.66,0.66,0.65,0.65,0.69441,1,1,0.92,0.92,0.56,0.109085188,0.109085188,0.654856737,0.654856737,0.796365526,1,0.97,0.97,0.75,0.56,0.97,0.941066588,0.881274867,0.97,0.97,0.97,0.97,0.950489804,0.97,0.65,1,1,1,0.994643275,0.59603,1,1,1,1,1,0.56,0.75,0.56,0.56,1,0.56,1,0,0.719052546,0,0.65,0.412144888,0,0.304225351,0,0.65,0,0.796365526,0,0,0.099647706,0.89,0.89,1,0.65,0.65,1,1,1,1,1,0.019296747,0.019296747,1,0.881274867,0.65,0.89,0.81,0.81,1,0.81,0.65,0.65,0.6963,1,1,0.75,0.78,0.78,1,1,0.068960808,0.068960808,0.567037795,0.567037795,0.372038208,0.89,0.89,0.72,0.72,0.72,0.65,0.72982,0.72982,1,1,1,1,0.87,0.87,0.87,1,0.87,0.079999446,0.079999446,0.17567091,0.17567091,0.272300083,0.65,0,0.393942086,0.65,0.65,0,0.89,0.89,0.86,0.86,0.5,0.65,0.67337,1,1,1,0.87,0.87,0.87,1,0.87,1,0.10533189,0.10533189,0.409036401,0.409036401,0.701524632,0,0.843852785,0,0,0.327658898,0.65,0.479235696,0.46925809
