BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell
t657,411.2777140291694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-668.0,17.1,-0.0,239.62228597083063,0.0
t658,536.7789772418424,0.0,-18.50250665360718,0.0,0.0,0.0,0.0,0.0,0.0,-571.0,52.72352941176469,-0.0,0.0,0.0
t659,547.7036404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-530.0,89.29635954548428,-0.0,0.0,0.0
t660,532.7954404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-416.0,0.0,-0.0,0.0,9.795440454515727
t661,527.5276404545157,0.0,-57.02690511109873,0.0,0.0,0.0,0.0,0.0,0.0,-596.0,102.50000000000003,-0.0,22.99926465658297,0.0
t662,494.8510404545158,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-642.0,68.4,-0.0,78.74895954548425,0.0
t663,473.60904045451576,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-664.0,50.0,-0.0,247.3909595454843,0.0
t664,516.7621772418426,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-724.0,43.05658163098631,-0.0,271.18124112717123,0.0
t665,542.7735140291693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.0,63.3,-0.0,232.92648597083073,0.0
t666,517.3536508164962,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-919.0,45.499999999999986,-0.0,356.14634918350384,0.0
t667,440.72798760382295,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1002.0,75.35000000000001,-0.0,378.92201239617725,0.0
t668,363.60432439114976,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1028.0,150.0,-0.0,407.3956756088503,0.0
t669,288.4190611784765,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1010.0,29.0,-0.0,585.5809388215235,0.0
t670,291.6815979658033,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-959.0,0.0,-0.0,560.3184020341967,0.0
t671,276.5710611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-905.0,0.0,-0.0,628.4289388215235,0.0
t672,250.13592439114973,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-884.0,0.0,-0.0,633.8640756088503,0.0
t673,323.1071979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1044.0,0.0,-0.0,720.8928020341966,0.0
t674,323.1966611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-985.0,0.0,-0.0,661.8033388215233,0.0
t675,302.2299243911497,0.0,-72.58355595748124,0.0,0.0,0.0,0.0,0.0,0.0,-954.0,0.0,-0.0,724.3536315663315,0.0
t676,281.71938760382295,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-957.0,0.0,-0.0,782.2806123961772,0.0
t677,292.8431243911498,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1014.0,0.0,-0.0,721.1568756088503,0.0
t678,306.1509243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1102.0,0.0,-0.0,795.8490756088503,0.0
t679,313.7659876038229,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1131.0,0.0,-0.0,710.2340123961771,0.0
t680,369.20105081649615,45.64602256385904,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1087.0,1.0,-0.0,671.1529266196449,0.0
t681,463.54371402916934,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1034.0,42.7,-0.0,527.7562859708308,0.0
t682,530.5409772418426,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-983.0,85.19999999999999,-0.0,367.2590227581575,0.0
t683,554.3568404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-947.0,72.2,-0.0,427.44315954548426,0.0
t684,529.2206404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1034.0,108.45294117647057,-0.0,503.3264183690138,0.0
t685,556.5754404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1062.0,52.0,-0.0,560.4245595454844,0.0
t686,592.0356404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1122.0,106.0,-0.0,530.9643595454844,0.0
t687,625.0143772418426,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1167.0,87.0,-0.0,530.5150345228633,0.0
t688,644.5411140291693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1187.0,95.52352941176473,-0.0,446.9353565590661,0.0
t689,638.3078508164962,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1254.0,132.1,-0.0,483.5921491835039,0.0
t690,588.6797876038229,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1301.0,124.2,-0.0,588.120212396177,0.0
t691,521.3749243911498,38.22831388482609,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1343.0,122.3,-0.0,661.0967617240242,0.0
t692,410.99046117847655,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1373.0,118.85,-0.0,736.1595388215235,0.0
t693,325.01839796580333,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1362.0,150.0,-0.0,779.9816020341966,0.0
t694,324.6491347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1271.0,0.0,-0.0,839.35086524687,0.0
t695,322.20533475313016,68.7716861151739,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1211.0,0.0,-0.0,820.022979131696,0.0
t696,316.49479796580334,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1141.0,0.0,-0.0,824.5052020341966,0.0
t697,337.54046117847656,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1060.0,0.0,-0.0,722.4595388215234,0.0
t698,350.42992439114977,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,0.0,-0.0,649.5700756088503,0.0
t699,324.37558760382296,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-967.0,0.0,-0.0,661.5067653373535,0.0
t700,292.0650508164962,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.0,0.0,-0.0,785.9349491835038,0.0
t701,289.8212508164961,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1028.0,0.0,-0.0,738.1787491835038,0.0
t702,331.43178760382295,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1116.0,0.0,-0.0,784.568212396177,0.0
t703,391.57625081649616,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1158.0,0.0,-0.0,659.4237491835036,0.0
t704,466.2433140291693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1190.0,8.249999999999998,-0.0,715.5066859708305,0.0
t705,607.4345772418425,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1109.0,35.599999999999994,-0.0,465.9654227581574,0.0
t706,657.8306404545157,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1075.0,124.4,-0.0,292.7693595454844,0.0
t707,663.0422404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1004.0,36.24705882352942,-0.0,411.7107007219548,0.0
t708,652.6578404545156,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-910.0,143.2,-0.0,221.14215954548433,0.0
t709,648.5952404545156,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-901.0,0.0,-0.0,359.40475954548435,0.0
t710,659.9178404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-941.0,139.95294117647057,-0.0,248.12921836901376,0.0
t711,670.3995772418425,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1015.0,143.2,-0.0,276.92983452286325,0.0
t712,639.4031140291694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1087.0,143.2,-0.0,304.3968859708307,0.0
t713,639.2126508164961,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1171.0,143.2,-0.0,388.58734918350376,0.0
t714,609.301787603823,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1263.0,143.2,-0.0,510.4982123961771,0.0
t715,528.4135243911496,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1325.0,146.6,-0.0,542.9864756088501,0.0
t716,411.1492611784766,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1366.0,88.4,-0.0,759.4507388215235,0.0
t717,326.7831979658033,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1359.0,150.0,-0.0,775.2168020341967,0.0
t718,310.0615347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1267.0,0.0,-0.0,849.93846524687,0.0
t719,313.1615347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1208.0,0.0,-0.0,894.8384652468699,0.0
t720,313.70533475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1140.0,0.0,-0.0,826.2946652468698,0.0
t721,305.54913475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1059.0,0.0,-0.0,753.4508652468699,0.0
t722,290.08239796580335,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-0.0,708.9176020341966,0.0
t723,276.27186117847657,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-967.0,0.0,-0.0,797.7281388215233,0.0
t724,270.00512439114976,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.0,0.0,-0.0,807.9948756088501,0.0
t725,263.1489243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1028.0,0.0,-0.0,764.8510756088502,0.0
t726,295.63218760382296,74.89999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1113.0,0.0,-0.0,742.4678123961772,0.0
t727,303.42525081649615,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1141.0,0.0,-0.0,730.574749183504,0.0
t728,365.50751402916933,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1103.0,0.0,-0.0,737.4924859708306,0.0
t729,485.92177724184256,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1010.0,88.9,-0.0,435.17822275815746,0.0
t730,551.7148404545156,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-962.0,143.2,-0.0,374.0851595454842,0.0
t731,563.5266404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.0,103.47058823529409,-0.0,279.00277131019016,0.0
t732,582.2662404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-799.0,1.035294117647112,-0.0,322.69846542783705,0.0
t733,618.8892404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-833.0,143.2,-0.0,177.9107595454841,0.0
t734,626.1747772418425,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-910.0,143.2,-0.0,216.15463452286332,0.0
t735,632.2601140291694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1028.0,143.2,-0.0,252.5398859708308,0.0
t736,678.2148508164962,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1072.0,143.2,-0.0,250.5851491835039,0.0
t737,689.0991876038229,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1159.0,143.2,-0.0,326.70081239617696,0.0
t738,578.4509243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1279.0,143.2,-0.0,557.3490756088501,0.0
t739,446.9376611784765,66.21346208878356,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1373.0,146.6,-0.0,713.2488767327396,0.0
t740,349.9765979658033,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1380.0,123.1,-0.0,799.9234020341969,0.0
t741,317.89973475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1355.0,150.0,-0.0,780.1002652468698,0.0
t742,314.7745347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1278.0,0.0,-0.0,856.2254652468698,0.0
t743,289.6147347531301,40.78653791121644,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1221.0,0.0,-0.0,890.5987273356535,0.0
t744,257.3379347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1152.0,0.0,-0.0,894.66206524687,0.0
t745,250.63213475313012,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.0,0.0,-0.0,816.36786524687,0.0
t746,249.9777347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1007.0,0.0,-0.0,757.0222652468699,0.0
t747,237.5845979658033,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-974.0,0.0,-0.0,755.2977549753732,0.0
t748,218.2424611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-979.0,0.0,-0.0,867.7575388215236,0.0
t749,213.08072439114972,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1034.0,0.0,-0.0,820.9192756088503,0.0
t750,284.6147876038229,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1118.0,0.0,-0.0,833.3852123961772,0.0
t751,329.77705081649617,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1163.0,0.0,-0.0,726.2229491835038,0.0
t752,387.7917140291694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1130.0,0.0,-0.0,742.2082859708307,0.0
t753,557.7093772418425,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1001.0,80.7,-0.0,362.59062275815745,0.0
t754,574.8208404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-900.0,142.5,-0.0,289.6791595454842,0.0
t755,603.3146404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.0,0.0,-0.0,383.6853595454844,0.0
t756,592.2402404545156,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-897.0,52.10000000000002,-0.0,359.6597595454844,0.0
t757,551.0387772418425,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-892.0,143.2,-0.0,304.76122275815766,0.0
t758,590.5881140291693,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-904.0,143.2,-0.0,245.74129773553665,0.0
t759,569.1684508164961,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1033.0,143.2,-0.0,320.63154918350403,0.0
t760,548.1591876038229,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1091.0,143.2,-0.0,399.640812396177,0.0
t761,544.8767243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1188.0,143.2,-0.0,499.9232756088502,0.0
t762,547.6310611784764,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1298.0,143.2,-0.0,607.1689388215234,0.0
t763,491.3775979658033,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1351.0,146.6,-0.0,606.0224020341967,0.0
t764,407.22313475313,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1356.0,123.3,-0.0,718.4768652468697,0.0
t765,318.46013475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1354.0,150.0,-0.0,778.5398652468698,0.0
t766,300.0701347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1277.0,0.0,-0.0,869.9298652468698,0.0
t767,306.1047347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1226.0,0.0,-0.0,919.8952652468697,0.0
t768,296.5275347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1147.0,0.0,-0.0,850.4724652468699,0.0
t769,293.0579347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1078.0,0.0,-0.0,784.9420652468698,0.0
t770,294.78513475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1015.0,0.0,-0.0,720.2148652468699,0.0
t771,275.0535979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-977.0,0.0,-0.0,701.9464020341967,0.0
t772,282.7754611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-963.0,0.0,-0.0,680.2245388215234,0.0
t773,285.36792439114976,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-975.0,0.0,-0.0,689.6320756088503,0.0
t774,322.5745876038229,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988.0,0.0,-0.0,665.4254123961771,0.0
t775,359.83745081649613,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-958.0,0.0,-0.0,598.1625491835039,0.0
t776,449.36711402916933,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-889.0,0.0,-0.0,439.63288597083056,0.0
t777,602.9581772418426,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-819.0,43.900000000000006,-0.0,172.1418227581574,0.0
t778,659.5236404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-685.0,7.752941176470586,-0.0,124.72341836901369,0.0
t779,689.4768404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-787.0,0.0,-0.0,204.5231595454843,0.0
t780,658.9470404545157,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.0,50.0,-0.0,148.05295954548433,0.0
t781,650.2518404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-733.0,50.0,-0.0,139.7481595454842,0.0
t782,638.7748404545158,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-821.0,50.0,-0.0,207.75457131019016,0.0
t783,639.1475772418426,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-838.0,50.0,-0.0,148.8524227581575,0.0
t784,654.7215140291693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-935.0,50.0,-0.0,230.2784859708307,0.0
t785,579.6170508164962,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1101.0,132.7235294117647,-0.0,388.6594197717392,0.0
t786,534.961187603823,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1254.0,129.7,-0.0,589.3388123961769,0.0
t787,474.6627243911497,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1312.0,73.9,-0.0,656.4372756088501,0.0
t788,370.2612611784765,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1346.0,150.0,-0.0,718.7387388215234,0.0
t789,285.0109979658033,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1320.0,61.1,-0.0,866.8890020341967,0.0
t790,292.61613475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1222.0,0.0,-0.0,822.3838652468697,0.0
t791,287.78233475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1141.0,0.0,-0.0,853.21766524687,0.0
t792,330.21313475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1123.0,0.0,-0.0,792.7868652468699,0.0
t793,319.85513475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1058.0,0.0,-0.0,738.1448652468699,0.0
t794,303.42873475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-997.0,0.0,-0.0,693.5712652468699,0.0
t795,308.2781979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-958.0,0.0,-0.0,649.7218020341967,0.0
t796,311.8708611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-942.0,0.0,-0.0,630.1291388215235,0.0
t797,302.03272439114977,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-946.0,0.0,-0.0,643.9672756088504,0.0
t798,329.3845876038229,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-943.0,0.0,-0.0,613.615412396177,0.0
t799,359.6106508164961,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-864.0,0.0,-0.0,504.3893491835039,0.0
t800,453.7917140291694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-752.0,12.799999999999999,-0.0,285.4082859708307,0.0
t801,593.6615772418426,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,105.9,-0.0,0.43842275815740095,0.0
t802,640.8074404545157,0.0,-95.40744045451572,0.0,0.0,0.0,0.0,0.0,0.0,-675.0,129.6,-0.0,0.0,0.0
t803,644.9198404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-611.0,38.65294117647059,-0.0,34.427218369013644,0.0
t804,622.5960404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-684.0,56.80000000000001,-0.0,111.60395954548436,0.0
t805,611.1766404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-735.0,92.79999999999998,-0.0,138.02335954548425,0.0
t806,609.6960404545157,0.0,-87.12197131019019,0.0,0.0,0.0,0.0,0.0,0.0,-752.0,50.0,-0.0,179.42593085567438,0.0
t807,609.6887772418426,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-860.0,122.62352941176471,-0.0,127.68769334639278,0.0
t808,608.2819140291693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988.0,142.8,-0.0,236.9180859708308,0.0
t809,602.9664508164961,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1158.0,122.0,-0.0,433.03354918350385,0.0
t810,581.8985876038229,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1324.0,122.3,-0.0,619.8014123961769,0.0
t811,500.65492439114973,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1382.0,128.10000000000002,-0.0,646.2450756088502,0.0
t812,410.67706117847655,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1405.0,150.0,-0.0,737.3229388215237,0.0
t813,314.77359796580333,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1369.0,24.019999999999996,-0.0,923.2064020341967,0.0
t814,315.6781347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1265.0,0.0,-0.0,842.3218652468702,0.0
t815,327.51873475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1167.0,0.0,-0.0,839.48126524687,0.0
t816,314.3683347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1145.0,0.0,-0.0,830.6316652468699,0.0
t817,317.67413475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1060.0,0.0,-0.0,742.3258652468699,0.0
t818,307.29839796580336,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-996.0,0.0,-0.0,688.7016020341966,0.0
t819,303.65146117847655,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-968.0,0.0,-0.0,771.3485388215233,0.0
t820,278.8325243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-976.0,0.0,-0.0,804.1674756088503,0.0
t821,282.86326117847653,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1035.0,0.0,-0.0,752.1367388215233,0.0
t822,321.07612439114973,74.89999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1113.0,0.0,-0.0,717.0238756088504,0.0
t823,354.5255876038229,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1118.0,0.0,-0.0,656.4744123961771,0.0
t824,413.70785081649615,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1061.0,0.0,-0.0,647.2921491835039,0.0
t825,573.8191140291693,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-978.0,63.400000000000006,-0.0,340.7808859708307,0.0
t826,611.8533772418425,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-915.0,142.79999999999998,-0.0,160.34662275815754,0.0
t827,617.7302404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-878.0,143.2,-0.0,224.06975954548443,0.0
t828,604.6568404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-884.0,143.2,-0.0,243.1431595454843,0.0
t829,598.6344404545158,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-932.0,143.2,-0.0,297.16555954548437,0.0
t830,590.2081772418426,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-976.0,112.29999999999998,-0.0,380.49182275815735,0.0
t831,573.2657140291693,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1075.0,143.2,-0.0,434.06369773553655,0.0
t832,563.1278508164961,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1230.0,143.2,-0.0,523.6721491835038,0.0
t833,550.387587603823,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1320.0,131.4,-0.0,638.2124123961771,0.0
t834,533.5939243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1467.0,129.0,-0.0,804.40607560885,0.0
t835,461.3662611784766,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1532.0,133.89999999999998,-0.0,829.7337388215233,0.0
t836,370.08099796580336,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1530.0,112.2,-0.0,940.7190020341967,0.0
t837,282.6503347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1502.0,150.0,-0.0,962.34966524687,0.0
t838,265.6455347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1387.0,0.0,-0.0,1014.3544652468698,0.0
t839,271.9389347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1293.0,0.0,-0.0,1021.0610652468699,0.0
t840,274.84373475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1210.0,0.0,-0.0,935.1562652468697,0.0
t841,293.7145347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1174.0,0.0,-0.0,880.2854652468698,0.0
t842,291.58913475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1103.0,0.0,-0.0,811.4108652468697,0.0
t843,299.57093475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1066.0,0.0,-0.0,766.42906524687,0.0
t844,325.89039796580334,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1066.0,0.0,-0.0,847.1096020341968,0.0
t845,323.3628611784765,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-1116.0,0.0,-0.0,811.5194917626998,0.0
t846,317.3537243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1182.0,0.0,-0.0,864.6462756088503,0.0
t847,325.9547876038229,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1232.0,0.0,-0.0,799.045212396177,0.0
t848,405.1144508164961,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1229.0,0.0,-0.0,823.8855491835038,0.0
t849,537.7531140291694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1179.0,103.89999999999999,-0.0,537.3468859708311,0.0
