Time_Index,Hybrid_Wind_Test
8129,0.001
8130,0.01
8131,0.031
8132,0.057
8133,0.058
8134,0.055
8135,0.081
8136,0.134
8137,0.189
8138,0.207
8139,0.212
8140,0.201
8141,0.171
8142,0.175
8143,0.19
8144,0.203
8145,0.199
8146,0.168
8147,0.161
8148,0.191
8149,0.256
8150,0.333
8151,0.393
8152,0.46
8153,0.538
8154,0.615
8155,0.665
8156,0.639
8157,0.663
8158,0.784
8159,0.802
8160,0.744
8161,0.678
8162,0.661
8163,0.613
8164,0.454
8165,0.403
8166,0.386
8167,0.338
8168,0.34
8169,0.325
8170,0.309
8171,0.487
8172,0.68
8173,0.76
8174,0.829
8175,0.85
8176,0.85
8177,0.899
8178,0.859
8179,0.811
8180,0.786
8181,0.798
8182,0.818
8183,0.786
8184,0.8
8185,0.852
8186,0.876
8187,0.848
8188,0.826
8189,0.715
8190,0.542
8191,0.431
8192,0.472
8193,0.511
8194,0.537
8195,0.611
8196,0.643
8197,0.635
8198,0.643
8199,0.659
8200,0.67
8201,0.608
8202,0.593
8203,0.562
8204,0.464
8205,0.286
8206,0.109
8207,0.014
8208,0.006
8209,0.093
8210,0.198
8211,0.304
8212,0.306
8213,0.359
8214,0.448
8215,0.501
8216,0.434
8217,0.351
8218,0.49
8219,0.501
8220,0.547
8221,0.679
8222,0.729
8223,0.655
8224,0.516
8225,0.381
8226,0.414
8227,0.459
8228,0.584
8229,0.608
8230,0.571
8231,0.598
8232,0.687
8233,0.716
8234,0.705
8235,0.669
8236,0.617
8237,0.559
8238,0.541
8239,0.516
8240,0.476
8241,0.393
8242,0.361
8243,0.351
8244,0.285
8245,0.188
8246,0.116
8247,0.079
8248,0.042
8249,0.03
8250,0.058
8251,0.104
8252,0.154
8253,0.211
8254,0.165
8255,0.134
8256,0.173
8257,0.211
8258,0.21
8259,0.209
8260,0.259
8261,0.202
8262,0.305
8263,0.317
8264,0.385
8265,0.39
8266,0.49
8267,0.56
8268,0.564
8269,0.543
8270,0.528
8271,0.537
8272,0.555
8273,0.544
8274,0.556
8275,0.542
8276,0.525
8277,0.475
8278,0.436
8279,0.409
8280,0.42
8281,0.396
8282,0.345
8283,0.34
8284,0.301
8285,0.273
8286,0.283
8287,0.304
8288,0.28
8289,0.199
8290,0.087
8291,0.062
8292,0.057
8293,0.044
8294,0.031
8295,0.031
8296,0.023
8297,0.032
8298,0.078
8299,0.084
8300,0.08
8301,0.082
8302,0.108
8303,0.152
8304,0.133
8305,0.172
8306,0.231
8307,0.288
8308,0.327
8309,0.33
8310,0.307
8311,0.286
8312,0.267
8313,0.25
8314,0.209
8315,0.211
8316,0.183
8317,0.161
8318,0.159
8319,0.167
8320,0.132
8321,0.105
8322,0.144
8323,0.161
8324,0.218
8325,0.281
8326,0.327
8327,0.348
8328,0.356
8329,0.397
8330,0.4
8331,0.415
8332,0.405
8333,0.391
8334,0.374
8335,0.408
8336,0.409
8337,0.355
8338,0.342
8339,0.361
8340,0.392
8341,0.394
8342,0.347
8343,0.299
8344,0.258
8345,0.25
8346,0.245
8347,0.24
8348,0.266
8349,0.272
8350,0.293
8351,0.29
8352,0.275
8353,0.229
8354,0.22
8355,0.188
8356,0.159
8357,0.135
8358,0.12
8359,0.116
8360,0.079
8361,0.031
8362,0.003
8363,0.0
8364,0.0
8365,0.0
8366,0.0
8367,0.0
8368,0.0
8369,0.0
8370,0.0
8371,0.0
8372,0.0
8373,0.0
8374,0.0
8375,0.0
8376,0.0
8377,0.0
8378,0.0
8379,0.0
8380,0.0
8381,0.0
8382,0.0
8383,0.0
8384,0.001
8385,0.0
8386,0.0
8387,0.0
8388,0.0
8389,0.0
8390,0.0
8391,0.0
8392,0.0
8393,0.0
8394,0.0
8395,0.0
8396,0.0
8397,0.0
8398,0.001
8399,0.02
8400,0.058
8401,0.083
8402,0.088
8403,0.095
8404,0.119
8405,0.141
8406,0.159
8407,0.175
8408,0.153
8409,0.136
8410,0.109
8411,0.111
8412,0.128
8413,0.147
8414,0.184
8415,0.221
8416,0.23
8417,0.239
8418,0.188
8419,0.136
8420,0.089
8421,0.091
8422,0.094
8423,0.096
8424,0.088
8425,0.084
8426,0.084
8427,0.049
8428,0.026
8429,0.021
8430,0.029
8431,0.046
8432,0.069
8433,0.071
8434,0.083
8435,0.086
8436,0.088
8437,0.106
8438,0.116
8439,0.153
8440,0.185
8441,0.219
8442,0.245
8443,0.252
8444,0.298
8445,0.379
8446,0.46
8447,0.589
8448,0.665
8449,0.669
8450,0.678
8451,0.603
8452,0.549
8453,0.47
8454,0.393
8455,0.373
8456,0.34
8457,0.285
8458,0.237
8459,0.195
8460,0.146
8461,0.106
8462,0.077
8463,0.03
8464,0.03
8465,0.063
8466,0.036
8467,0.002
8468,0.0
8469,0.001
8470,0.015
8471,0.037
8472,0.063
8473,0.097
8474,0.155
8475,0.143
8476,0.106
8477,0.051
8478,0.028
8479,0.028
8480,0.036
8481,0.045
8482,0.071
8483,0.143
8484,0.29
8485,0.441
8486,0.487
8487,0.518
8488,0.582
8489,0.6
8490,0.585
8491,0.632
8492,0.699
8493,0.741
8494,0.69
8495,0.554
8496,0.499
8497,0.498
8498,0.459
8499,0.543
8500,0.712
8501,0.829
8502,0.83
8503,0.777
8504,0.751
8505,0.645
8506,0.639
8507,0.651
8508,0.667
8509,0.69
8510,0.686
8511,0.664
8512,0.676
8513,0.674
8514,0.651
8515,0.625
8516,0.604
8517,0.607
8518,0.617
8519,0.608
8520,0.581
8521,0.631
8522,0.586
8523,0.619
8524,0.689
8525,0.65
8526,0.637
8527,0.65
8528,0.732
8529,0.699
8530,0.652
8531,0.627
8532,0.534
8533,0.403
8534,0.313
8535,0.248
8536,0.29
8537,0.306
8538,0.331
8539,0.369
8540,0.324
8541,0.356
8542,0.437
8543,0.457
8544,0.431
8545,0.422
8546,0.384
8547,0.378
8548,0.355
8549,0.38
8550,0.383
8551,0.392
8552,0.417
8553,0.427
8554,0.44
8555,0.429
8556,0.491
8557,0.538
8558,0.574
8559,0.595
8560,0.589
8561,0.645
8562,0.665
8563,0.667
8564,0.555
8565,0.515
8566,0.564
8567,0.528
8568,0.531
8569,0.522
8570,0.512
8571,0.445
8572,0.363
8573,0.356
8574,0.301
8575,0.215
8576,0.105
8577,0.016
8578,0.001
8579,0.0
8580,0.0
8581,0.0
8582,0.0
8583,0.0
8584,0.0
8585,0.0
8586,0.0
8587,0.0
8588,0.0
8589,0.004
8590,0.086
8591,0.473
8592,0.63
8593,0.665
8594,0.525
8595,0.451
8596,0.528
8597,0.711
8598,0.645
8599,0.666
8600,0.61
8601,0.564
8602,0.495
8603,0.465
8604,0.537
8605,0.599
8606,0.663
8607,0.699
8608,0.744
8609,0.688
8610,0.598
8611,0.524
8612,0.457
8613,0.374
8614,0.296
8615,0.213
8616,0.147
8617,0.101
8618,0.102
8619,0.059
8620,0.031
8621,0.02
8622,0.026
8623,0.038
8624,0.061
8625,0.062
8626,0.046
8627,0.057
8628,0.084
8629,0.095
8630,0.1
8631,0.124
8632,0.219
8633,0.339
8634,0.454
8635,0.473
8636,0.584
8637,0.666
8638,0.624
8639,0.728
8640,0.718
8641,0.672
8642,0.692
8643,0.645
8644,0.722
8645,0.758
8646,0.766
8647,0.784
8648,0.805
8649,0.784
8650,0.83
8651,0.829
8652,0.784
8653,0.757
8654,0.722
8655,0.702
8656,0.656
8657,0.564
8658,0.454
8659,0.377
8660,0.281
8661,0.23
8662,0.199
8663,0.08
8664,0.038
8665,0.014
8666,0.001
8667,0.0
8668,0.0
8669,0.0
8670,0.0
8671,0.0
8672,0.0
8673,0.0
8674,0.0
8675,0.0
8676,0.0
8677,0.0
8678,0.001
8679,0.012
8680,0.022
8681,0.034
8682,0.041
8683,0.03
8684,0.019
8685,0.004
8686,0.0
8687,0.0
8688,0.0
8689,0.0
8690,0.0
8691,0.0
8692,0.0
8693,0.0
8694,0.0
8695,0.0
8696,0.0
8697,0.0
8698,0.0
8699,0.0
8700,0.0
8701,0.0
8702,0.0
8703,0.0
8704,0.0
8705,0.0
8706,0.0
8707,0.0
8708,0.0
8709,0.0
8710,0.0
8711,0.0
8712,0.0
8713,0.0
8714,0.0
8715,0.0
8716,0.0
8717,0.0
8718,0.0
8719,0.0
8720,0.0
8721,0.0
8722,0.0
8723,0.0
8724,0.0
8725,0.0
8726,0.0
8727,0.0
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,0.0
8733,0.0
8734,0.001
8735,0.021
8736,0.082
8737,0.178
8738,0.305
8739,0.453
8740,0.488
8741,0.554
8742,0.685
8743,0.752
8744,0.75
8745,0.775
8746,0.744
8747,0.705
8748,0.691
8749,0.7
8750,0.747
8751,0.789
8752,0.81
8753,0.865
8754,0.9
8755,0.921
8756,0.921
8757,0.887
8758,0.877
8759,0.885
8760,0.867
