Time_Index,Hybrid_Wind_Test
8129,0.332
8130,0.313
8131,0.307
8132,0.285
8133,0.303
8134,0.33
8135,0.339
8136,0.368
8137,0.362
8138,0.331
8139,0.262
8140,0.251
8141,0.283
8142,0.289
8143,0.304
8144,0.396
8145,0.5
8146,0.628
8147,0.702
8148,0.71
8149,0.712
8150,0.686
8151,0.569
8152,0.448
8153,0.424
8154,0.405
8155,0.386
8156,0.323
8157,0.199
8158,0.079
8159,0.035
8160,0.031
8161,0.049
8162,0.071
8163,0.071
8164,0.081
8165,0.086
8166,0.111
8167,0.152
8168,0.206
8169,0.246
8170,0.277
8171,0.303
8172,0.322
8173,0.353
8174,0.381
8175,0.413
8176,0.466
8177,0.493
8178,0.499
8179,0.493
8180,0.474
8181,0.474
8182,0.476
8183,0.47
8184,0.472
8185,0.423
8186,0.39
8187,0.412
8188,0.432
8189,0.425
8190,0.385
8191,0.352
8192,0.301
8193,0.23
8194,0.214
8195,0.204
8196,0.215
8197,0.247
8198,0.28
8199,0.299
8200,0.312
8201,0.302
8202,0.252
8203,0.238
8204,0.228
8205,0.243
8206,0.221
8207,0.18
8208,0.128
8209,0.087
8210,0.071
8211,0.049
8212,0.024
8213,0.017
8214,0.029
8215,0.061
8216,0.107
8217,0.207
8218,0.333
8219,0.402
8220,0.512
8221,0.648
8222,0.717
8223,0.756
8224,0.784
8225,0.795
8226,0.797
8227,0.793
8228,0.848
8229,0.899
8230,0.914
8231,0.903
8232,0.889
8233,0.898
8234,0.891
8235,0.878
8236,0.839
8237,0.813
8238,0.776
8239,0.733
8240,0.653
8241,0.572
8242,0.447
8243,0.309
8244,0.181
8245,0.106
8246,0.081
8247,0.076
8248,0.096
8249,0.125
8250,0.154
8251,0.185
8252,0.298
8253,0.455
8254,0.499
8255,0.494
8256,0.469
8257,0.413
8258,0.328
8259,0.252
8260,0.228
8261,0.223
8262,0.21
8263,0.209
8264,0.179
8265,0.155
8266,0.134
8267,0.128
8268,0.128
8269,0.121
8270,0.119
8271,0.121
8272,0.144
8273,0.173
8274,0.209
8275,0.258
8276,0.28
8277,0.293
8278,0.409
8279,0.606
8280,0.721
8281,0.817
8282,0.861
8283,0.871
8284,0.884
8285,0.888
8286,0.874
8287,0.843
8288,0.826
8289,0.836
8290,0.844
8291,0.848
8292,0.848
8293,0.847
8294,0.845
8295,0.843
8296,0.847
8297,0.814
8298,0.766
8299,0.761
8300,0.771
8301,0.784
8302,0.791
8303,0.744
8304,0.669
8305,0.652
8306,0.676
8307,0.738
8308,0.738
8309,0.646
8310,0.534
8311,0.431
8312,0.365
8313,0.257
8314,0.149
8315,0.086
8316,0.067
8317,0.06
8318,0.073
8319,0.095
8320,0.126
8321,0.137
8322,0.112
8323,0.076
8324,0.049
8325,0.03
8326,0.017
8327,0.013
8328,0.014
8329,0.018
8330,0.024
8331,0.033
8332,0.041
8333,0.042
8334,0.04
8335,0.04
8336,0.055
8337,0.078
8338,0.113
8339,0.122
8340,0.134
8341,0.137
8342,0.14
8343,0.143
8344,0.188
8345,0.244
8346,0.299
8347,0.322
8348,0.36
8349,0.437
8350,0.522
8351,0.595
8352,0.639
8353,0.7
8354,0.767
8355,0.825
8356,0.87
8357,0.891
8358,0.912
8359,0.931
8360,0.939
8361,0.963
8362,0.978
8363,0.985
8364,0.987
8365,0.979
8366,0.967
8367,0.946
8368,0.907
8369,0.872
8370,0.849
8371,0.836
8372,0.827
8373,0.823
8374,0.821
8375,0.816
8376,0.824
8377,0.833
8378,0.847
8379,0.875
8380,0.898
8381,0.906
8382,0.912
8383,0.906
8384,0.887
8385,0.889
8386,0.896
8387,0.892
8388,0.893
8389,0.899
8390,0.88
8391,0.84
8392,0.772
8393,0.737
8394,0.71
8395,0.65
8396,0.58
8397,0.533
8398,0.515
8399,0.526
8400,0.561
8401,0.572
8402,0.528
8403,0.514
8404,0.561
8405,0.621
8406,0.652
8407,0.658
8408,0.66
8409,0.649
8410,0.681
8411,0.708
8412,0.726
8413,0.76
8414,0.802
8415,0.833
8416,0.882
8417,0.938
8418,0.949
8419,0.938
8420,0.944
8421,0.952
8422,0.94
8423,0.946
8424,0.92
8425,0.864
8426,0.833
8427,0.857
8428,0.874
8429,0.876
8430,0.884
8431,0.874
8432,0.879
8433,0.903
8434,0.915
8435,0.906
8436,0.867
8437,0.815
8438,0.761
8439,0.692
8440,0.644
8441,0.632
8442,0.629
8443,0.599
8444,0.591
8445,0.59
8446,0.577
8447,0.584
8448,0.592
8449,0.535
8450,0.508
8451,0.525
8452,0.575
8453,0.651
8454,0.712
8455,0.789
8456,0.866
8457,0.895
8458,0.912
8459,0.941
8460,0.969
8461,0.976
8462,0.979
8463,0.982
8464,0.981
8465,0.981
8466,0.969
8467,0.952
8468,0.907
8469,0.873
8470,0.862
8471,0.843
8472,0.829
8473,0.824
8474,0.841
8475,0.828
8476,0.79
8477,0.7
8478,0.618
8479,0.584
8480,0.604
8481,0.592
8482,0.608
8483,0.651
8484,0.675
8485,0.688
8486,0.666
8487,0.624
8488,0.595
8489,0.603
8490,0.632
8491,0.655
8492,0.697
8493,0.733
8494,0.758
8495,0.732
8496,0.652
8497,0.569
8498,0.59
8499,0.631
8500,0.584
8501,0.599
8502,0.6
8503,0.611
8504,0.668
8505,0.674
8506,0.742
8507,0.784
8508,0.864
8509,0.91
8510,0.907
8511,0.863
8512,0.85
8513,0.859
8514,0.835
8515,0.777
8516,0.687
8517,0.56
8518,0.457
8519,0.421
8520,0.383
8521,0.44
8522,0.593
8523,0.747
8524,0.854
8525,0.907
8526,0.934
8527,0.964
8528,0.979
8529,0.984
8530,0.983
8531,0.981
8532,0.968
8533,0.946
8534,0.903
8535,0.853
8536,0.812
8537,0.79
8538,0.774
8539,0.757
8540,0.74
8541,0.713
8542,0.698
8543,0.682
8544,0.667
8545,0.654
8546,0.648
8547,0.645
8548,0.644
8549,0.645
8550,0.644
8551,0.649
8552,0.662
8553,0.755
8554,0.866
8555,0.91
8556,0.929
8557,0.927
8558,0.943
8559,0.943
8560,0.961
8561,0.979
8562,0.96
8563,0.981
8564,0.992
8565,0.996
8566,0.994
8567,0.984
8568,0.965
8569,0.941
8570,0.914
8571,0.885
8572,0.863
8573,0.844
8574,0.828
8575,0.809
8576,0.803
8577,0.816
8578,0.832
8579,0.85
8580,0.867
8581,0.845
8582,0.741
8583,0.695
8584,0.734
8585,0.72
8586,0.674
8587,0.568
8588,0.546
8589,0.658
8590,0.676
8591,0.744
8592,0.707
8593,0.641
8594,0.629
8595,0.663
8596,0.666
8597,0.638
8598,0.663
8599,0.675
8600,0.646
8601,0.587
8602,0.533
8603,0.515
8604,0.479
8605,0.401
8606,0.31
8607,0.218
8608,0.181
8609,0.167
8610,0.143
8611,0.171
8612,0.246
8613,0.325
8614,0.412
8615,0.468
8616,0.578
8617,0.582
8618,0.561
8619,0.581
8620,0.603
8621,0.618
8622,0.634
8623,0.657
8624,0.68
8625,0.718
8626,0.776
8627,0.836
8628,0.866
8629,0.865
8630,0.828
8631,0.784
8632,0.723
8633,0.635
8634,0.541
8635,0.465
8636,0.389
8637,0.324
8638,0.284
8639,0.255
8640,0.209
8641,0.163
8642,0.125
8643,0.109
8644,0.079
8645,0.062
8646,0.067
8647,0.062
8648,0.062
8649,0.066
8650,0.077
8651,0.094
8652,0.111
8653,0.129
8654,0.15
8655,0.156
8656,0.164
8657,0.175
8658,0.174
8659,0.144
8660,0.171
8661,0.28
8662,0.441
8663,0.655
8664,0.75
8665,0.85
8666,0.916
8667,0.915
8668,0.921
8669,0.922
8670,0.939
8671,0.945
8672,0.95
8673,0.969
8674,0.963
8675,0.97
8676,0.977
8677,0.971
8678,0.969
8679,0.969
8680,0.971
8681,0.971
8682,0.964
8683,0.964
8684,0.971
8685,0.973
8686,0.977
8687,0.98
8688,0.979
8689,0.979
8690,0.973
8691,0.968
8692,0.959
8693,0.953
8694,0.957
8695,0.962
8696,0.96
8697,0.959
8698,0.969
8699,0.985
8700,0.992
8701,0.993
8702,0.98
8703,0.96
8704,0.96
8705,0.952
8706,0.956
8707,0.977
8708,0.964
8709,0.964
8710,0.978
8711,0.976
8712,0.968
8713,0.977
8714,0.968
8715,0.976
8716,0.986
8717,0.982
8718,0.974
8719,0.97
8720,0.957
8721,0.956
8722,0.954
8723,0.967
8724,0.971
8725,0.979
8726,0.983
8727,0.982
8728,0.98
8729,0.987
8730,0.989
8731,0.995
8732,0.988
8733,0.994
8734,0.992
8735,0.993
8736,0.965
8737,0.932
8738,0.929
8739,0.943
8740,0.936
8741,0.93
8742,0.907
8743,0.894
8744,0.893
8745,0.846
8746,0.861
8747,0.932
8748,0.972
8749,0.988
8750,0.973
8751,0.961
8752,0.965
8753,0.853
8754,0.86
8755,0.87
8756,0.814
8757,0.75
8758,0.741
8759,0.738
8760,0.749
